"","STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT06","WT08","WT09"
"10187","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-09-21",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10188","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-09-22",NA,NA,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10189","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-09-23",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10190","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-09-24",NA,NA,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10191","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-09-25",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10192","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-09-26",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10193","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-09-27",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10194","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-09-28",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10195","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-09-29",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10196","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-10-01",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10197","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-10-02",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10198","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-10-05",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10199","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-10-06",NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10200","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-10-07",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10201","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-10-08",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10202","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-10-09",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10203","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-10-10",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10204","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-10-11",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10205","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-10-12",NA,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10206","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-10-13",NA,NA,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10207","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-10-14",NA,NA,NA,NA,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10208","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-10-15",NA,NA,NA,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10209","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-10-16",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10210","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-10-24",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10211","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-10-25",NA,NA,NA,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10212","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-10-26",NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10213","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-10-27",NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10214","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-10-28",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10215","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-10-29",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10216","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-10-30",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10217","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-11-01",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10218","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-11-02",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10219","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-11-03",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10220","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-11-04",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10221","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-11-05",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10222","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-11-06",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10223","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-11-07",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10224","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-11-08",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10225","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-11-09",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10226","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-11-10",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10227","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-11-11",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10228","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-11-12",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10229","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-11-13",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10230","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-11-14",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10231","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-11-15",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10232","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-11-16",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10233","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-11-17",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10234","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-11-18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10235","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-11-20",NA,NA,NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10236","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-11-21",NA,NA,NA,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10237","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-11-22",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10238","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-11-23",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10239","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-11-24",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10240","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-11-25",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10241","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-11-26",NA,NA,NA,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10242","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-11-30",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10243","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-12-01",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10244","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-12-02",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10245","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-12-03",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10246","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-12-07",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10247","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-12-08",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10248","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-12-09",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10249","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-12-10",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10250","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-12-13",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10251","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-12-14",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10252","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-12-15",NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10253","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-12-16",NA,NA,NA,NA,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10254","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-12-17",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10255","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-12-18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10256","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-12-20",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10257","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-12-21",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10258","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-12-22",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10259","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-12-23",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10260","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-12-24",NA,NA,NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10261","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-12-27",NA,NA,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10262","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-12-28",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10263","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-12-29",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10264","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-12-30",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10265","US1Lanc4383","LINCOLN 2.33 SSW, NE US","2023-12-31",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10266","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-01",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10267","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-02",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10268","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-03",NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10269","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-04",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10270","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-05",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10271","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-06",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10272","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-07",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10273","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-08",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10274","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-09",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10275","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-10",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10276","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-11",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10277","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-12",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10278","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-13",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10279","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-14",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10280","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-15",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10281","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-16",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10282","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-17",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10283","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10284","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-19",NA,NA,NA,NA,0.92,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10285","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-20",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10286","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-21",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10287","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-22",NA,NA,NA,NA,0.12,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10288","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-23",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10289","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-24",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10290","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-25",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10291","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-26",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10292","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-27",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10293","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-28",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10294","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-29",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10295","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-30",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10296","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-01-31",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10297","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-02-01",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10298","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-02-02",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10299","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-02-03",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10300","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-02-04",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10301","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-02-05",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10302","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-02-06",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10303","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-02-07",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10304","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-02-08",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10305","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-02-09",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10306","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-02-10",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10307","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-02-11",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10308","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-02-12",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10309","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-02-13",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10310","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-02-14",NA,NA,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10311","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-02-15",NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10312","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-02-16",NA,NA,NA,NA,0.6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10313","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-02-17",NA,NA,NA,NA,0.09,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10314","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-02-18",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10315","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-02-19",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10316","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-02-20",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10317","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-02-21",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10318","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-02-22",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10319","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-02-23",NA,NA,NA,NA,0.01,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10320","US10lanc012","LINCOLN 5.8 WSW, NE US","2023-02-24",NA,NA,NA,NA,0.02,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
